run	barcode	sample
SEQ_5_MID_2_PT_2	71	12fbfbd60a5ebc83
SEQ_5_MID_2_PT_2	72	4e214ad7e8b19f8d
SEQ_5_MID_2_PT_2	73	8cd21a01e3c7cec8
SEQ_5_MID_2_PT_2	74	425200b4b9462c12
SEQ_5_MID_2_PT_2	75	11179271d3a3a0f6
SEQ_5_MID_2_PT_2	76	41697a6ec86c8645
SEQ_5_MID_2_PT_2	77	a3ed88887dfd4b67
SEQ_5_MID_2_PT_2	78	360855a4cb989020
SEQ_5_MID_2_PT_2	79	3b071da4ac08cf42
SEQ_5_MID_2_PT_2	80	e943be301aba31b4
SEQ_5_MID_2_PT_2	81	69f8a3c921d61299
SEQ_5_MID_2_PT_2	82	6894daaf8fbbacba
SEQ_5_MID_2_PT_2	83	b2c84f139580b295
SEQ_5_MID_2_PT_2	84	a9e238f12c86cc3e
SEQ_5_MID_2_PT_2	85	71a8a1134931deb2
SEQ_5_MID_2_PT_2	86	1bee8224d663e34a
SEQ_5_MID_2_PT_2	87	24c8cb34cd49619b
SEQ_5_MID_2_PT_2	88	22eeafc425ce29fb
SEQ_5_MID_2_PT_2	89	86f1cff42a81ffe5
SEQ_5_MID_2_PT_2	90	42e142f0b54e657a
SEQ_5_MID_2_PT_2	91	00f1262157d6dadd
SEQ_5_MID_2_PT_2	92	b8b546308ea136c7
SEQ_5_MID_2_PT_2	93	WHO
SEQ_5_MID_2_PT_2	94	NEG
SEQ_5_MID_2_PT_2	95	PC
SEQ_5_MID_2_PT_2	96	PC2
SEQ_5_ARTIC_2_221121	01	NC
SEQ_5_ARTIC_2_221121	02	2e04a71f72ff787e
SEQ_5_ARTIC_2_221121	03	82f53c53916f63ba
SEQ_5_ARTIC_2_221121	04	64d2c0aad8b54fa2
SEQ_5_ARTIC_2_221121	05	0ae622903ddb5e5e
SEQ_5_ARTIC_2_221121	06	7fca10cf990654ec
SEQ_5_ARTIC_2_221121	07	ae2723c1365a9c29
SEQ_5_ARTIC_2_221121	08	19304cb5a7966ed2
SEQ_5_ARTIC_2_221121	09	7b076f816bccb116
SEQ_5_ARTIC_2_221121	10	8cd21a01e3c7cec8
SEQ_5_ARTIC_2_221121	11	69f8a3c921d61299
SEQ_5_ARTIC_2_221121	12	86f1cff42a81ffe5
SEQ_5_ARTIC_2_221121	13	IQC
SEQ_5_ARTIC_2_221121	14	cf9f75221f0eb662
SEQ_5_ARTIC_2_221121	15	de887d59f7d18f4e
SEQ_5_ARTIC_2_221121	16	80ecf7d4886756a4
SEQ_5_ARTIC_2_221121	17	97639925c6753cab
SEQ_5_ARTIC_2_221121	18	98dea6f8eeaab24f
SEQ_5_ARTIC_2_221121	19	8ab9a84ad38f0abe
SEQ_5_ARTIC_2_221121	20	9fb2f9b68fc72792
SEQ_5_ARTIC_2_221121	21	52c3500d275d8f7f
SEQ_5_ARTIC_2_221121	22	425200b4b9462c12
SEQ_5_ARTIC_2_221121	23	6894daaf8fbbacba
SEQ_5_ARTIC_2_221121	24	42e142f0b54e657a
SEQ_5_ARTIC_2_221121	25	44187d63465ef40c
SEQ_5_ARTIC_2_221121	26	7b14592ba87cd5d7
SEQ_5_ARTIC_2_221121	27	2e40271d68326e01
SEQ_5_ARTIC_2_221121	28	adee945dbb55a0c0
SEQ_5_ARTIC_2_221121	29	bc13c8bf6f0f8a90
SEQ_5_ARTIC_2_221121	30	c2142a544f2c2ae5
SEQ_5_ARTIC_2_221121	31	2e4cf85df16a15c4
SEQ_5_ARTIC_2_221121	32	0025ccc2239d64a3
SEQ_5_ARTIC_2_221121	33	9cdfeec893a70a7f
SEQ_5_ARTIC_2_221121	34	11179271d3a3a0f6
SEQ_5_ARTIC_2_221121	35	b2c84f139580b295
SEQ_5_ARTIC_2_221121	36	00f1262157d6dadd
SEQ_5_ARTIC_2_221121	37	d302d0c987a78c55
SEQ_5_ARTIC_2_221121	38	587e4b0d7e300b6d
SEQ_5_ARTIC_2_221121	39	dd9ce5af6913aa5d
SEQ_5_ARTIC_2_221121	40	b1da6318c02e644d
SEQ_5_ARTIC_2_221121	41	121c84f23317a1d0
SEQ_5_ARTIC_2_221121	42	813020339459bf7f
SEQ_5_ARTIC_2_221121	43	31d35d64403441a6
SEQ_5_ARTIC_2_221121	44	612c2a00352c659d
SEQ_5_ARTIC_2_221121	45	57d9fd2c5f55506f
SEQ_5_ARTIC_2_221121	46	41697a6ec86c8645
SEQ_5_ARTIC_2_221121	47	a9e238f12c86cc3e
SEQ_5_ARTIC_2_221121	48	b8b546308ea136c7
SEQ_5_ARTIC_2_221121	49	b2c520e919f3053a
SEQ_5_ARTIC_2_221121	50	86b539105468ff07
SEQ_5_ARTIC_2_221121	51	3794083405526170
SEQ_5_ARTIC_2_221121	52	b6c2689d4e3d001d
SEQ_5_ARTIC_2_221121	53	a395b44ab97f0814
SEQ_5_ARTIC_2_221121	54	9e6a5d4d1f1691e7
SEQ_5_ARTIC_2_221121	55	b63a3fdf9659b1f0
SEQ_5_ARTIC_2_221121	56	a9156ddeae514774
SEQ_5_ARTIC_2_221121	57	fd9f1db8ea56e786
SEQ_5_ARTIC_2_221121	58	a3ed88887dfd4b67
SEQ_5_ARTIC_2_221121	59	71a8a1134931deb2
SEQ_5_ARTIC_2_221121	60	WHO
SEQ_5_ARTIC_2_221121	61	47c5c8eb2bed0a20
SEQ_5_ARTIC_2_221121	62	c54747234cb8fb8c
SEQ_5_ARTIC_2_221121	63	10a50df27ee59357
SEQ_5_ARTIC_2_221121	64	79ed29f704a7dbb7
SEQ_5_ARTIC_2_221121	65	b98e287baa7b119d
SEQ_5_ARTIC_2_221121	66	786a7098f8cf7d80
SEQ_5_ARTIC_2_221121	67	1ef2ba1dbb64a7f7
SEQ_5_ARTIC_2_221121	68	c8eb1ffc5638cf0a
SEQ_5_ARTIC_2_221121	69	5561b36fe2e601d4
SEQ_5_ARTIC_2_221121	70	360855a4cb989020
SEQ_5_ARTIC_2_221121	71	1bee8224d663e34a
SEQ_5_ARTIC_2_221121	72	NEG
SEQ_5_ARTIC_2_221121	73	3aeacdc4fc20f21b
SEQ_5_ARTIC_2_221121	74	e040402c14a7f992
SEQ_5_ARTIC_2_221121	75	399e90c4ee4faef4
SEQ_5_ARTIC_2_221121	76	772ce33420e5fee7
SEQ_5_ARTIC_2_221121	77	4b5077a14fec1617
SEQ_5_ARTIC_2_221121	78	4374568cf3255179
SEQ_5_ARTIC_2_221121	79	c296ae479cf424c7
SEQ_5_ARTIC_2_221121	80	fa367e36f735d083
SEQ_5_ARTIC_2_221121	81	12fbfbd60a5ebc83
SEQ_5_ARTIC_2_221121	82	3b071da4ac08cf42
SEQ_5_ARTIC_2_221121	83	24c8cb34cd49619b
SEQ_5_ARTIC_2_221121	84	PC
SEQ_5_ARTIC_2_221121	85	1447d24fbabd00cc
SEQ_5_ARTIC_2_221121	86	e0f2e5111bc0b4fd
SEQ_5_ARTIC_2_221121	87	de5c2d1e2c4ef297
SEQ_5_ARTIC_2_221121	88	b965d5b91b0c9ac0
SEQ_5_ARTIC_2_221121	89	116b30bdbbbdff5b
SEQ_5_ARTIC_2_221121	90	9d51c3cc0f0cb0be
SEQ_5_ARTIC_2_221121	91	03dd26f4d0bb89ad
SEQ_5_ARTIC_2_221121	92	bff205e8ef844046
SEQ_5_ARTIC_2_221121	93	4e214ad7e8b19f8d
SEQ_5_ARTIC_2_221121	94	e943be301aba31b4
SEQ_5_ARTIC_2_221121	95	22eeafc425ce29fb
SEQ_5_ARTIC_2_221121	96	PC2
SEQ6_MIDNIGHT_OLD_211214_JGJB	01	
SEQ6_MIDNIGHT_OLD_211214_JGJB	09	8a521f6f326937da
SEQ6_MIDNIGHT_OLD_211214_JGJB	17	393cbb07b1663dc0
SEQ6_MIDNIGHT_OLD_211214_JGJB	25	bba172ce7f083069
SEQ6_MIDNIGHT_OLD_211214_JGJB	33	7ef8f87a7cd602f4
SEQ6_MIDNIGHT_OLD_211214_JGJB	41	2ba34320e6a904c3
SEQ6_MIDNIGHT_OLD_211214_JGJB	49	0cfb753561f2dca3
SEQ6_MIDNIGHT_OLD_211214_JGJB	57	2609f287065e6221
SEQ6_MIDNIGHT_OLD_211214_JGJB	65	e5006092451e9e99
SEQ6_MIDNIGHT_OLD_211214_JGJB	73	72cbeb4f37a16375
SEQ6_MIDNIGHT_OLD_211214_JGJB	81	
SEQ6_MIDNIGHT_OLD_211214_JGJB	89	B.1.525-CCL81|P2D2
SEQ6_MIDNIGHT_OLD_211214_JGJB	02	
SEQ6_MIDNIGHT_OLD_211214_JGJB	10	182f63d231a3a1bf
SEQ6_MIDNIGHT_OLD_211214_JGJB	18	ecd348488356db1e
SEQ6_MIDNIGHT_OLD_211214_JGJB	26	cdc9e9479983953f
SEQ6_MIDNIGHT_OLD_211214_JGJB	34	f1c075c8bc61e36b
SEQ6_MIDNIGHT_OLD_211214_JGJB	42	a4734ca896248b17
SEQ6_MIDNIGHT_OLD_211214_JGJB	50	4b7c77df2ea779a7
SEQ6_MIDNIGHT_OLD_211214_JGJB	58	2fc51ca98a5ac03d
SEQ6_MIDNIGHT_OLD_211214_JGJB	66	ca0822ad84962515
SEQ6_MIDNIGHT_OLD_211214_JGJB	74	92b79c4cd36b026b
SEQ6_MIDNIGHT_OLD_211214_JGJB	82	Wuhan-CCL81
SEQ6_MIDNIGHT_OLD_211214_JGJB	90	Bristol-CCL81|P3D2
SEQ6_MIDNIGHT_OLD_211214_JGJB	03	3a2fd017b7137653
SEQ6_MIDNIGHT_OLD_211214_JGJB	11	396cb14054d9c0f3
SEQ6_MIDNIGHT_OLD_211214_JGJB	19	b6b69d6bdf2f74bb
SEQ6_MIDNIGHT_OLD_211214_JGJB	27	37d8057ed69a83e3
SEQ6_MIDNIGHT_OLD_211214_JGJB	35	a48539abdd0b42f1
SEQ6_MIDNIGHT_OLD_211214_JGJB	43	f5da5a14105d415b
SEQ6_MIDNIGHT_OLD_211214_JGJB	51	4ee340f4fa68c616
SEQ6_MIDNIGHT_OLD_211214_JGJB	59	009a3aaa7a0a56ad
SEQ6_MIDNIGHT_OLD_211214_JGJB	67	1f580fa0ae82d42a
SEQ6_MIDNIGHT_OLD_211214_JGJB	75	15cbf61c81896884
SEQ6_MIDNIGHT_OLD_211214_JGJB	83	Victoria-CCL81|P6D2
SEQ6_MIDNIGHT_OLD_211214_JGJB	91	B.1.214.2-CCL81|P3D2
SEQ6_MIDNIGHT_OLD_211214_JGJB	04	6119f06bede8b8be
SEQ6_MIDNIGHT_OLD_211214_JGJB	12	3c6259c0ffba4f04
SEQ6_MIDNIGHT_OLD_211214_JGJB	20	dc970558f1300f32
SEQ6_MIDNIGHT_OLD_211214_JGJB	28	ee3417c03a337034
SEQ6_MIDNIGHT_OLD_211214_JGJB	36	773db6a4564d5d7b
SEQ6_MIDNIGHT_OLD_211214_JGJB	44	d3debc0f30b75f50
SEQ6_MIDNIGHT_OLD_211214_JGJB	52	01aec1670f3364b6
SEQ6_MIDNIGHT_OLD_211214_JGJB	60	f6247b94e6dbbaee
SEQ6_MIDNIGHT_OLD_211214_JGJB	68	f76a17c6ceb299ee
SEQ6_MIDNIGHT_OLD_211214_JGJB	76	51ff9752d75817b6
SEQ6_MIDNIGHT_OLD_211214_JGJB	84	D6146-CCL81|P3D2
SEQ6_MIDNIGHT_OLD_211214_JGJB	92	B.1.617.2-A222V-CCL89|P3D2
SEQ6_MIDNIGHT_OLD_211214_JGJB	05	666b780c76d463e7
SEQ6_MIDNIGHT_OLD_211214_JGJB	13	e610375eb91980c3
SEQ6_MIDNIGHT_OLD_211214_JGJB	21	846b7fcd57b5a6e2
SEQ6_MIDNIGHT_OLD_211214_JGJB	29	b10bfaca6f60cbe8
SEQ6_MIDNIGHT_OLD_211214_JGJB	37	33ed61f32b15ab2b
SEQ6_MIDNIGHT_OLD_211214_JGJB	45	e0c044286c6bcef1
SEQ6_MIDNIGHT_OLD_211214_JGJB	53	bdda876a735fd280
SEQ6_MIDNIGHT_OLD_211214_JGJB	61	fcd834af2f53c140
SEQ6_MIDNIGHT_OLD_211214_JGJB	69	187e537ef843139a
SEQ6_MIDNIGHT_OLD_211214_JGJB	77	204f88d9ba2e3fe7
SEQ6_MIDNIGHT_OLD_211214_JGJB	85	Alpha-CCL81|P3D2
SEQ6_MIDNIGHT_OLD_211214_JGJB	93	NEG
SEQ6_MIDNIGHT_OLD_211214_JGJB	06	b86299406728ffc1
SEQ6_MIDNIGHT_OLD_211214_JGJB	14	66e85807a4680923
SEQ6_MIDNIGHT_OLD_211214_JGJB	22	cc60fcba20cea963
SEQ6_MIDNIGHT_OLD_211214_JGJB	30	4919994dd63a6db7
SEQ6_MIDNIGHT_OLD_211214_JGJB	38	fb080e620e8c1194
SEQ6_MIDNIGHT_OLD_211214_JGJB	46	2a509be37d45cc2b
SEQ6_MIDNIGHT_OLD_211214_JGJB	54	c31a88b38d640ffd
SEQ6_MIDNIGHT_OLD_211214_JGJB	62	398e6c0a5557e76d
SEQ6_MIDNIGHT_OLD_211214_JGJB	70	b5b2b08d6bee4b9c
SEQ6_MIDNIGHT_OLD_211214_JGJB	78	1f787f7b224c64ca
SEQ6_MIDNIGHT_OLD_211214_JGJB	86	Beta-CCL81|P4-2D2
SEQ6_MIDNIGHT_OLD_211214_JGJB	94	POS
SEQ6_MIDNIGHT_OLD_211214_JGJB	07	10263e540345bfbb
SEQ6_MIDNIGHT_OLD_211214_JGJB	15	1357aeecade5f126
SEQ6_MIDNIGHT_OLD_211214_JGJB	23	10d35ed880c92611
SEQ6_MIDNIGHT_OLD_211214_JGJB	31	cf995fc2dde26525
SEQ6_MIDNIGHT_OLD_211214_JGJB	39	c778a84861b2d480
SEQ6_MIDNIGHT_OLD_211214_JGJB	47	435535483d1f66d3
SEQ6_MIDNIGHT_OLD_211214_JGJB	55	d35dd617fb106118
SEQ6_MIDNIGHT_OLD_211214_JGJB	63	8c44c0f7b613a12c
SEQ6_MIDNIGHT_OLD_211214_JGJB	71	c24ae02a862f3dc4
SEQ6_MIDNIGHT_OLD_211214_JGJB	79	a236e59f60a3d460
SEQ6_MIDNIGHT_OLD_211214_JGJB	87	Brazil-CCL81|P2-2D2
SEQ6_MIDNIGHT_OLD_211214_JGJB	95	B.1.1.529-CCL81
SEQ6_MIDNIGHT_OLD_211214_JGJB	08	9fbc7191a57ffc55
SEQ6_MIDNIGHT_OLD_211214_JGJB	16	af55853acb42221e
SEQ6_MIDNIGHT_OLD_211214_JGJB	24	5c5d17966a64ade5
SEQ6_MIDNIGHT_OLD_211214_JGJB	32	1ec4cd60faff94b4
SEQ6_MIDNIGHT_OLD_211214_JGJB	40	70e7ebef94f4a207
SEQ6_MIDNIGHT_OLD_211214_JGJB	48	4bf82aa2e826ef91
SEQ6_MIDNIGHT_OLD_211214_JGJB	56	9c2e29e0127005b5
SEQ6_MIDNIGHT_OLD_211214_JGJB	64	10ffd039117f5de7
SEQ6_MIDNIGHT_OLD_211214_JGJB	72	abe81334ef368de3
SEQ6_MIDNIGHT_OLD_211214_JGJB	80	330c72cbf477025a
SEQ6_MIDNIGHT_OLD_211214_JGJB	88	Brazil-P.2-CCL81|P2D2
SEQ6_MIDNIGHT_OLD_211214_JGJB	96	
SEQ6_MIDNIGHT_NEW_16DEC21	01	
SEQ6_MIDNIGHT_NEW_16DEC21	09	8a521f6f326937da
SEQ6_MIDNIGHT_NEW_16DEC21	17	393cbb07b1663dc0
SEQ6_MIDNIGHT_NEW_16DEC21	25	bba172ce7f083069
SEQ6_MIDNIGHT_NEW_16DEC21	33	7ef8f87a7cd602f4
SEQ6_MIDNIGHT_NEW_16DEC21	41	2ba34320e6a904c3
SEQ6_MIDNIGHT_NEW_16DEC21	49	0cfb753561f2dca3
SEQ6_MIDNIGHT_NEW_16DEC21	57	2609f287065e6221
SEQ6_MIDNIGHT_NEW_16DEC21	65	e5006092451e9e99
SEQ6_MIDNIGHT_NEW_16DEC21	73	72cbeb4f37a16375
SEQ6_MIDNIGHT_NEW_16DEC21	81	
SEQ6_MIDNIGHT_NEW_16DEC21	89	B.1.525-CCL81|P2D2
SEQ6_MIDNIGHT_NEW_16DEC21	02	
SEQ6_MIDNIGHT_NEW_16DEC21	10	182f63d231a3a1bf
SEQ6_MIDNIGHT_NEW_16DEC21	18	ecd348488356db1e
SEQ6_MIDNIGHT_NEW_16DEC21	26	cdc9e9479983953f
SEQ6_MIDNIGHT_NEW_16DEC21	34	f1c075c8bc61e36b
SEQ6_MIDNIGHT_NEW_16DEC21	42	a4734ca896248b17
SEQ6_MIDNIGHT_NEW_16DEC21	50	4b7c77df2ea779a7
SEQ6_MIDNIGHT_NEW_16DEC21	58	2fc51ca98a5ac03d
SEQ6_MIDNIGHT_NEW_16DEC21	66	ca0822ad84962515
SEQ6_MIDNIGHT_NEW_16DEC21	74	92b79c4cd36b026b
SEQ6_MIDNIGHT_NEW_16DEC21	82	Wuhan-CCL81
SEQ6_MIDNIGHT_NEW_16DEC21	90	Bristol-CCL81|P3D2
SEQ6_MIDNIGHT_NEW_16DEC21	03	3a2fd017b7137653
SEQ6_MIDNIGHT_NEW_16DEC21	11	396cb14054d9c0f3
SEQ6_MIDNIGHT_NEW_16DEC21	19	b6b69d6bdf2f74bb
SEQ6_MIDNIGHT_NEW_16DEC21	27	37d8057ed69a83e3
SEQ6_MIDNIGHT_NEW_16DEC21	35	a48539abdd0b42f1
SEQ6_MIDNIGHT_NEW_16DEC21	43	f5da5a14105d415b
SEQ6_MIDNIGHT_NEW_16DEC21	51	4ee340f4fa68c616
SEQ6_MIDNIGHT_NEW_16DEC21	59	009a3aaa7a0a56ad
SEQ6_MIDNIGHT_NEW_16DEC21	67	1f580fa0ae82d42a
SEQ6_MIDNIGHT_NEW_16DEC21	75	15cbf61c81896884
SEQ6_MIDNIGHT_NEW_16DEC21	83	Victoria-CCL81|P6D2
SEQ6_MIDNIGHT_NEW_16DEC21	91	B.1.214.2-CCL81|P3D2
SEQ6_MIDNIGHT_NEW_16DEC21	04	6119f06bede8b8be
SEQ6_MIDNIGHT_NEW_16DEC21	12	3c6259c0ffba4f04
SEQ6_MIDNIGHT_NEW_16DEC21	20	dc970558f1300f32
SEQ6_MIDNIGHT_NEW_16DEC21	28	ee3417c03a337034
SEQ6_MIDNIGHT_NEW_16DEC21	36	773db6a4564d5d7b
SEQ6_MIDNIGHT_NEW_16DEC21	44	d3debc0f30b75f50
SEQ6_MIDNIGHT_NEW_16DEC21	52	01aec1670f3364b6
SEQ6_MIDNIGHT_NEW_16DEC21	60	f6247b94e6dbbaee
SEQ6_MIDNIGHT_NEW_16DEC21	68	f76a17c6ceb299ee
SEQ6_MIDNIGHT_NEW_16DEC21	76	51ff9752d75817b6
SEQ6_MIDNIGHT_NEW_16DEC21	84	D6146-CCL81|P3D2
SEQ6_MIDNIGHT_NEW_16DEC21	92	B.1.617.2-A222V-CCL89|P3D2
SEQ6_MIDNIGHT_NEW_16DEC21	05	666b780c76d463e7
SEQ6_MIDNIGHT_NEW_16DEC21	13	e610375eb91980c3
SEQ6_MIDNIGHT_NEW_16DEC21	21	846b7fcd57b5a6e2
SEQ6_MIDNIGHT_NEW_16DEC21	29	b10bfaca6f60cbe8
SEQ6_MIDNIGHT_NEW_16DEC21	37	33ed61f32b15ab2b
SEQ6_MIDNIGHT_NEW_16DEC21	45	e0c044286c6bcef1
SEQ6_MIDNIGHT_NEW_16DEC21	53	bdda876a735fd280
SEQ6_MIDNIGHT_NEW_16DEC21	61	fcd834af2f53c140
SEQ6_MIDNIGHT_NEW_16DEC21	69	187e537ef843139a
SEQ6_MIDNIGHT_NEW_16DEC21	77	204f88d9ba2e3fe7
SEQ6_MIDNIGHT_NEW_16DEC21	85	Alpha-CCL81|P3D2
SEQ6_MIDNIGHT_NEW_16DEC21	93	NEG
SEQ6_MIDNIGHT_NEW_16DEC21	06	b86299406728ffc1
SEQ6_MIDNIGHT_NEW_16DEC21	14	66e85807a4680923
SEQ6_MIDNIGHT_NEW_16DEC21	22	cc60fcba20cea963
SEQ6_MIDNIGHT_NEW_16DEC21	30	4919994dd63a6db7
SEQ6_MIDNIGHT_NEW_16DEC21	38	fb080e620e8c1194
SEQ6_MIDNIGHT_NEW_16DEC21	46	2a509be37d45cc2b
SEQ6_MIDNIGHT_NEW_16DEC21	54	c31a88b38d640ffd
SEQ6_MIDNIGHT_NEW_16DEC21	62	398e6c0a5557e76d
SEQ6_MIDNIGHT_NEW_16DEC21	70	b5b2b08d6bee4b9c
SEQ6_MIDNIGHT_NEW_16DEC21	78	1f787f7b224c64ca
SEQ6_MIDNIGHT_NEW_16DEC21	86	Beta-CCL81|P4-2D2
SEQ6_MIDNIGHT_NEW_16DEC21	94	POS
SEQ6_MIDNIGHT_NEW_16DEC21	07	10263e540345bfbb
SEQ6_MIDNIGHT_NEW_16DEC21	15	1357aeecade5f126
SEQ6_MIDNIGHT_NEW_16DEC21	23	10d35ed880c92611
SEQ6_MIDNIGHT_NEW_16DEC21	31	cf995fc2dde26525
SEQ6_MIDNIGHT_NEW_16DEC21	39	c778a84861b2d480
SEQ6_MIDNIGHT_NEW_16DEC21	47	435535483d1f66d3
SEQ6_MIDNIGHT_NEW_16DEC21	55	d35dd617fb106118
SEQ6_MIDNIGHT_NEW_16DEC21	63	8c44c0f7b613a12c
SEQ6_MIDNIGHT_NEW_16DEC21	71	c24ae02a862f3dc4
SEQ6_MIDNIGHT_NEW_16DEC21	79	a236e59f60a3d460
SEQ6_MIDNIGHT_NEW_16DEC21	87	Brazil-CCL81|P2-2D2
SEQ6_MIDNIGHT_NEW_16DEC21	95	B.1.1.529-CCL81
SEQ6_MIDNIGHT_NEW_16DEC21	08	9fbc7191a57ffc55
SEQ6_MIDNIGHT_NEW_16DEC21	16	af55853acb42221e
SEQ6_MIDNIGHT_NEW_16DEC21	24	5c5d17966a64ade5
SEQ6_MIDNIGHT_NEW_16DEC21	32	1ec4cd60faff94b4
SEQ6_MIDNIGHT_NEW_16DEC21	40	70e7ebef94f4a207
SEQ6_MIDNIGHT_NEW_16DEC21	48	4bf82aa2e826ef91
SEQ6_MIDNIGHT_NEW_16DEC21	56	9c2e29e0127005b5
SEQ6_MIDNIGHT_NEW_16DEC21	64	10ffd039117f5de7
SEQ6_MIDNIGHT_NEW_16DEC21	72	abe81334ef368de3
SEQ6_MIDNIGHT_NEW_16DEC21	80	330c72cbf477025a
SEQ6_MIDNIGHT_NEW_16DEC21	88	Brazil-P.2-CCL81|P2D2
SEQ6_MIDNIGHT_NEW_16DEC21	96	
20211221_V4SEQ6_2_JB	01	NEG
20211221_V4SEQ6_2_JB	02	8a521f6f326937da
20211221_V4SEQ6_2_JB	03	393cbb07b1663dc0
20211221_V4SEQ6_2_JB	04	bba172ce7f083069
20211221_V4SEQ6_2_JB	05	7ef8f87a7cd602f4
20211221_V4SEQ6_2_JB	06	2ba34320e6a904c3
20211221_V4SEQ6_2_JB	07	0cfb753561f2dca3
20211221_V4SEQ6_2_JB	08	2609f287065e6221
20211221_V4SEQ6_2_JB	09	e5006092451e9e99
20211221_V4SEQ6_2_JB	10	72cbeb4f37a16375
20211221_V4SEQ6_2_JB	11	
20211221_V4SEQ6_2_JB	12	B.1.525-CCL81|P2D2
20211221_V4SEQ6_2_JB	13	
20211221_V4SEQ6_2_JB	14	182f63d231a3a1bf
20211221_V4SEQ6_2_JB	15	ecd348488356db1e
20211221_V4SEQ6_2_JB	16	cdc9e9479983953f
20211221_V4SEQ6_2_JB	17	f1c075c8bc61e36b
20211221_V4SEQ6_2_JB	18	a4734ca896248b17
20211221_V4SEQ6_2_JB	19	4b7c77df2ea779a7
20211221_V4SEQ6_2_JB	20	2fc51ca98a5ac03d
20211221_V4SEQ6_2_JB	21	ca0822ad84962515
20211221_V4SEQ6_2_JB	22	92b79c4cd36b026b
20211221_V4SEQ6_2_JB	23	Wuhan-CCL81
20211221_V4SEQ6_2_JB	24	Bristol-CCL81|P3D2
20211221_V4SEQ6_2_JB	25	3a2fd017b7137653
20211221_V4SEQ6_2_JB	26	396cb14054d9c0f3
20211221_V4SEQ6_2_JB	27	b6b69d6bdf2f74bb
20211221_V4SEQ6_2_JB	28	37d8057ed69a83e3
20211221_V4SEQ6_2_JB	29	a48539abdd0b42f1
20211221_V4SEQ6_2_JB	30	f5da5a14105d415b
20211221_V4SEQ6_2_JB	31	4ee340f4fa68c616
20211221_V4SEQ6_2_JB	32	009a3aaa7a0a56ad
20211221_V4SEQ6_2_JB	33	1f580fa0ae82d42a
20211221_V4SEQ6_2_JB	34	15cbf61c81896884
20211221_V4SEQ6_2_JB	35	Victoria-CCL81|P6D2
20211221_V4SEQ6_2_JB	36	B.1.214.2-CCL81|P3D2
20211221_V4SEQ6_2_JB	37	6119f06bede8b8be
20211221_V4SEQ6_2_JB	38	3c6259c0ffba4f04
20211221_V4SEQ6_2_JB	39	dc970558f1300f32
20211221_V4SEQ6_2_JB	40	ee3417c03a337034
20211221_V4SEQ6_2_JB	41	773db6a4564d5d7b
20211221_V4SEQ6_2_JB	42	d3debc0f30b75f50
20211221_V4SEQ6_2_JB	43	01aec1670f3364b6
20211221_V4SEQ6_2_JB	44	f6247b94e6dbbaee
20211221_V4SEQ6_2_JB	45	f76a17c6ceb299ee
20211221_V4SEQ6_2_JB	46	51ff9752d75817b6
20211221_V4SEQ6_2_JB	47	D6146-CCL81|P3D2
20211221_V4SEQ6_2_JB	48	B.1.617.2-A222V-CCL89|P3D2
20211221_V4SEQ6_2_JB	49	666b780c76d463e7
20211221_V4SEQ6_2_JB	50	e610375eb91980c3
20211221_V4SEQ6_2_JB	51	846b7fcd57b5a6e2
20211221_V4SEQ6_2_JB	52	b10bfaca6f60cbe8
20211221_V4SEQ6_2_JB	53	33ed61f32b15ab2b
20211221_V4SEQ6_2_JB	54	e0c044286c6bcef1
20211221_V4SEQ6_2_JB	55	bdda876a735fd280
20211221_V4SEQ6_2_JB	56	fcd834af2f53c140
20211221_V4SEQ6_2_JB	57	187e537ef843139a
20211221_V4SEQ6_2_JB	58	204f88d9ba2e3fe7
20211221_V4SEQ6_2_JB	59	Alpha-CCL81|P3D2
20211221_V4SEQ6_2_JB	60	NEG
20211221_V4SEQ6_2_JB	61	b86299406728ffc1
20211221_V4SEQ6_2_JB	62	66e85807a4680923
20211221_V4SEQ6_2_JB	63	cc60fcba20cea963
20211221_V4SEQ6_2_JB	64	4919994dd63a6db7
20211221_V4SEQ6_2_JB	65	fb080e620e8c1194
20211221_V4SEQ6_2_JB	66	2a509be37d45cc2b
20211221_V4SEQ6_2_JB	67	c31a88b38d640ffd
20211221_V4SEQ6_2_JB	68	398e6c0a5557e76d
20211221_V4SEQ6_2_JB	69	b5b2b08d6bee4b9c
20211221_V4SEQ6_2_JB	70	1f787f7b224c64ca
20211221_V4SEQ6_2_JB	71	Beta-CCL81|P4-2D2
20211221_V4SEQ6_2_JB	72	POS
20211221_V4SEQ6_2_JB	73	10263e540345bfbb
20211221_V4SEQ6_2_JB	74	1357aeecade5f126
20211221_V4SEQ6_2_JB	75	10d35ed880c92611
20211221_V4SEQ6_2_JB	76	cf995fc2dde26525
20211221_V4SEQ6_2_JB	77	c778a84861b2d480
20211221_V4SEQ6_2_JB	78	435535483d1f66d3
20211221_V4SEQ6_2_JB	79	d35dd617fb106118
20211221_V4SEQ6_2_JB	80	8c44c0f7b613a12c
20211221_V4SEQ6_2_JB	81	c24ae02a862f3dc4
20211221_V4SEQ6_2_JB	82	a236e59f60a3d460
20211221_V4SEQ6_2_JB	83	Brazil-CCL81|P2-2D2
20211221_V4SEQ6_2_JB	84	B.1.1.529-CCL81
20211221_V4SEQ6_2_JB	85	9fbc7191a57ffc55
20211221_V4SEQ6_2_JB	86	af55853acb42221e
